15 of May|29.8320418|31.3647679
6th of October|29.9366521|30.9170023
Abu Durbah|28.4728864|33.3336138
Abu Gandir|29.2393251|30.6827393
Abu Kabir‎|30.72517|31.6708449
Abu Zanimah|28.8983192|33.1825529
Aga|30.9419854|31.2903765
Aghour Al-Kubra|30.299241|31.1491022
Akhmim|26.5611907|31.7447911
Al Adabiyah|29.9007515|32.4569409
Al Amal|29.8978987|31.6837463
Al Arish|31.1261111|33.8019439
Al Ayyat|29.6195757|31.2581312
Al Ismailiya|30.605278|32.2772219
Al Qanatir al Khairiya|30.1966159|31.133908
Al Qusair|26.1070344|34.2719508
Al Saff|29.5647221|31.2811109
Al Shalaten|23.1061832|35.5639423
Al Wasitah|29.337778|31.205556
Al-Gharaq|29.1357683|30.6930389
Al-Hawamidyah|29.892851|31.2672452
Al-Obour|30.1914|31.450548
Al-Sheikh Zayed|30.048347|30.9832235
Al-Zaqaziq‎|30.5853431|31.5035127
Al-Zebour|29.9231474|31.0575447
Alamein|30.8290787|28.9523861
Alexandria|31.1990251|29.8969327
as-Sallum|31.5516415|25.1544981
Aswan|24.0911708|32.8970523
Asyut|27.1801665|31.1876406
Atsa|29.2348313|30.8070135
Ayn Sukhnah|29.6560509|32.345208
Badr City|30.1428055|31.742824
Balat|25.5615048|29.262811
Balyana|26.2332974|32.0019946
Banha|30.4624974|31.184063
Baris|24.6736915|30.6051183
Bawiti|28.3516849|28.8629927
Beni Mazar|28.4962396|30.802898
Beni Sue|29.063889|31.0888889
Biala|31.1728122|31.2210109
Biba|28.9214178|30.985374
Bir el Abd|31.0172744|33.0106231
Bir Qatia|30.9542879|32.7457497
Cairo|30.0505012|31.2498969
Dahab|28.4955657|34.5159257
Dairut|27.5586111|30.807778
Damanhur|31.0367999|30.4688068
Daraw|24.4079938|32.9246745
Dekernes|31.0875714|31.5949593
Dishna|26.1217621|32.4697719
Disuq|31.1295375|30.6474917
Dumiat|31.4167427|31.8213657
El Mansoura|31.0375664|31.3864903
El-Gouna|27.3987915|33.6743086
El-Tor|28.2412522|33.6231209
Ezbet al Tabbin|29.783333|31.3
Faris|24.6144485|32.9038355
Farshut|26.0542345|32.1649013
Fashn|28.8232566|30.8995433
Fayoom|29.3073841|30.8398896
Fidimin|29.3811456|30.7784327
Girga|26.3392769|31.8906647
Giza|30.0170059|31.2134513
Halwan|29.85|31.333333
Hamata|24.2856158|35.3767113
Helwan|29.8481106|31.3348257
Hurghada|27.2408236|33.8261667
Ihnasya al Madinah|29.0891671|30.941111
Isna|25.2936689|32.5531993
Kafr ad-Dawwar|31.1332499|30.1317873
Kafr Al-Sheikh|31.111221|30.9401454
Kharga|25.4522583|30.5416007
Khuza'a|31.3073525|34.3571442
Kom Ombo|24.4737871|32.9509387
Luxor|25.7009869|32.6451097
Madinaty|30.0937904|31.6134171
Maghagheh|28.646544|30.8413501
Mallawi|27.731944|30.8411109
Manshah|26.4761779|31.8033824
Maragha|26.6993785|31.6039119
Marsa Alam|25.0699919|34.8938173
Marsa Matruh‎|31.3528567|27.2395262
Mashtul Al-Suq|30.3609392|31.3800534
Matir Faris|29.3635717|30.9041808
Minia|28.1190218|30.7461513
Mit Ghamr|30.7155087|31.2593419
Mut|25.4894682|28.9865889
Nag Hammadi|26.0489911|32.2416339
Naj Hammadi|26.051389|32.238611
New Cairo|30.0353039|31.4615607
New Damietta|31.4364503|31.678142
New Heliopolis City|30.1176996|31.6916947
Nuweiba|28.9822265|34.6663385
Ofaqim|31.312583|34.6208537
Port Fuad|31.2466233|32.3200707
Port Ghalib|25.5317113|34.6337616
Port Safaga|26.7573593|33.9398943
Port Said|31.263235|32.3055053
Qaha|30.2806314|31.2060509
Qalyub‎|30.178875|31.206436
Qantara|30.855737|32.3093186
Qena|26.1599804|32.7185123
Qift|25.9987033|32.8160129
Qusiya|27.4390218|30.8161641
Qus|25.915666|32.7629695
Rafah|31.2747771|34.2559409
Ramadan 10 City|30.2900096|31.749342
Ras al Barr|31.5132392|31.8337309
Ras Gharib|28.359444|33.077778
Ras Sudr|29.5911922|32.7162249
Salamut|28.30205|30.7141491
Samannud|30.9578851|31.251581
Sanhur|29.4100107|30.7614382
Sharm el Sheikh|27.8892157|34.3126453
Shebin el Qanater|30.3125348|31.317601
Sherook|30.1488541|31.6295623
Shibin El Kom|30.5545106|31.0097924
Sinnuris|29.4132292|30.8664153
Siwa|29.203388|25.5192227
Sohag‎|26.5503884|31.6960736
Suez|29.9744982|32.5370865
Taba|29.491944|34.8913889
Tahma|26.7676025|31.4955936
Tanta|30.7858575|30.9988466
Tima|26.9056113|31.4358554
Tukh|30.3540518|31.2009018
Uyun Musa|29.8888689|32.6369003
Wadi Halfa|21.7904252|31.373884
Zaafaranah|29.1119075|32.6592486
Zifta|30.7108471|31.2457446
