Αβρακόντες|35.1628494|25.487407
Αγία Γαλήνη|35.0963407|24.6884906
Αγία Μαρίνα|35.5181325|23.9358121
Άγιος Γεώργιος|35.1671996|25.485489
Άγιος Κωνσταντίνος|35.1755839|25.5019553
Άγιος Νικόλαος|35.1895632|25.7162432
Αγρίνιο|38.6264453|21.4105874
Αθήνα|37.9841468|23.7279987
Αίγιο|38.2513465|22.0847304
Αλεξάνδρεια|40.6268676|22.4448605
Αλεξανδρούπολη (Alexandroúpoli)|40.8491997|25.8760587
Αμαλιάδα|37.7971308|21.3514531
Αμφιλοχία|38.8618302|21.1644554
Άμφισσα|38.5266043|22.378428
Άργος|37.6366161|22.7255707
Αργοστόλι|38.1714362|20.4905275
Αρκαλοχώρι|35.0941092|25.2811224
Άρτα|39.1581992|20.9865899
Αρτέμιδα|37.9738061|24.0111356
Αρχάνες|35.2354717|25.1600081
Ασπρόπυργος|38.0617933|23.5914913
Αχαράβη|39.7912741|19.8199345
Βαθύς|36.9758164|27.0208975
Βάρη|37.8191766|23.7987905
Βέροια|40.5221798|22.2035014
Βόλος|39.3618794|22.9373869
Γάϊος|39.1976341|20.1855832
Γεωργιούπολη|35.360982|24.2616438
Γιαννιτσά|40.786446|22.4159969
Γούβες|35.3118219|25.3133993
Γουβιά|39.6526095|19.8441786
Γρεβενά|40.0858724|21.4281032
Δεμάτι|35.0324334|25.2973113
Δήμος Βάμου|35.4078146|24.1996723
Διδυμότειχο|41.3492886|26.4970391
Δράμα|41.1514307|24.1502571
Έδεσσα|40.8002991|22.0479692
Ελασσόνα|39.8899136|22.1909603
Ελευσίνα|38.0476005|23.534843
Έλος|35.3612229|23.63684
Έμπαρος|35.0958687|25.3852259
Επανομή|40.4269924|22.9303454
Ζαγκλιβέρι|40.571940|23.288771
Ζάκυνθος|37.7786865|20.8962397
Ηγουμενίτσα|39.495823|20.2617268
Ηράκλειο|35.3334865|25.1335595
Θεσσαλονίκη|40.632291|22.9409038
Θήβα|38.3220365|23.3214494
Ιεράπετρα|35.005962|25.7376923
Ιωάννινα (Ioannina)|39.6712474|20.8591839
Καβάλα (Kavala)|40.9395828|24.4125395
Καλαμάτα|37.0259684|22.1192699
Καλαμπάκα|39.7068629|21.6273831
Καλύβες|35.4469806|24.1897159
Καλύβια Θορικού|37.8391077|23.928309
Καραβάδος|35.0813644|25.3395425
Καρδίτσα|39.3633208|21.9218669
Καρλόβασι|37.7950443|26.6990319
Καστοριά|40.5171252|21.2691591
Κατελειός|38.0676224|20.750476
Κατερίνη (Katerini)|40.26918|22.5065084
Κερατσίνι|37.964455|23.620409
Κέρκυρα|39.6242357|19.920897
Κιλκίς|40.992488|22.875786
Κίσσαμος|35.4916897|23.6561912
Κοζάνη|40.2985478|21.7919409
Κολυμπάρι|35.5371569|23.7789463
Κομίτσα|40.376289|23.968740
Κομοτηνή (Komotini)|41.1213786|25.4033671
Κόρινθος|37.9401501|22.9269991
Κόρφος|37.7657445|23.1244938
Κορωπί|37.8995459|23.8738752
Κράσι|35.2336724|25.4676042
Κρούστας|35.1416961|25.6589341
Λαμία (Lamia)|38.89089|22.436153
Λάρισα|39.6368953|22.4181995
Λέντας|34.9304993|24.9242909
Λευκάδα|38.8340332|20.7083195
Λιβαδειά|38.4369591|22.8775349
Λιμένας Χερσονήσου|35.3183464|25.3902938
Λουρδά|38.1171401|20.6352443
Λουτράκι|37.9748343|22.9799445
Μάλια|35.2841129|25.4616694
Μάνδρα|38.0736186|23.4962192
Μάρθα|35.0744694|25.3587806
Μεγαλόπολη|37.4016304|22.1371339
Μεσαγρος|37.752426|23.5134543
Μεσολόγγι|38.3687716|21.4281174
Μήθυμνα|39.3709528|26.1815899
Μοίρες|35.0521203|24.8734115
Μύρινα|39.8758767|25.0616641
Μυτιλήνη|39.1092091|26.5572855
Νάξος|37.1023593|25.3788852
Νάουσα|37.1232395|25.238213
Νάουσα|40.6285483|22.0678921
Ναύπακτος|38.3936369|21.8334264
Ναύπλιο|37.5689212|22.8112678
Νέα Καλλικράτεια|40.310522|23.0633421
Νέα Μάκρη|38.0865395|23.977463
Ξάνθη (Xanthi)|41.1345747|24.8890783
Ορεστιάδα|41.5014294|26.5282815
Παλαιόχωρα|35.2305912|23.6818933
Παλλήνη|38.0042466|23.8813596
Παναγία|35.1185103|25.3414893
Πάρος|37.0842343|25.1504044
Πάτρα|38.2462782|21.7350731
Πειραιάς|37.9441517|23.6486215
Περαία|40.5051381|22.9073963
Πέρδικα|37.6923235|23.453475
Πηγάδια|35.5053656|27.2131013
Πινακιανό|35.1971895|25.4637607
Πλακιάς|35.1913559|24.3934127
Πλάτανος|35.469491|23.6009198
Πλατύ|35.1714095|25.4368957
Πόθια|36.9521252|26.9814849
Πόρος|38.1523808|20.7722301
Πραιτώρια|35.0381015|25.1462563
Πρέβεζα|38.9569072|20.7498717
Πτολεμαΐδα|40.5122343|21.6785554
Πύργος|37.670596|21.4442849
Ραφήνα|38.0216911|24.007521
Ρέθυμνο|35.3660345|24.4729814
Ρόδα|39.7878446|19.7962453
Σάμος|37.7564831|26.9767714
Σέρρες (Sérres)|41.0868302|23.5475802
Σητεία|35.2077218|26.1064038
Σιδάρι|39.7881103|19.7097333
Σκάλα|38.0738388|20.7975113
Σκινιάς|35.0530932|25.3101
Σούγια|35.2484568|23.8108531
Σοφάδες|39.3362297|22.0972978
Σπάρτη|37.0753902|22.4329724
Σπήλι|35.2181787|24.5365613
Τζερμιάδο|35.198635|25.488403
Τρίκαλα|39.5523358|21.7657317
Τρίπολη|37.5102097|22.37244
Τύρναβος|39.7390779|22.2870857
Φάρσαλα|39.2958676|22.386693
Φλώρινα|40.7828771|21.4138887
Χαλκίδα|38.4627483|23.5952169
Χανιά|35.5151597|24.0173225
Χίος|38.3687308|26.1346007
Χονδρός|35.0367907|25.3814253
Χώρα|37.1563959|24.5055221
Ψυχρό|35.1675213|25.4499362
